81	1
150	142
49	84
202	120
89	203
50	213
89	79
76	137
20	182
171	213
222	45
78	227
69	118
138	235
4	41
159	27
122	160
72	93
144	84
167	233
211	120
137	58
186	132
217	81
93	186
199	170
192	97
170	152
250	221
155	24
12	12
49	42
240	221
232	169
189	122
215	2
36	197
165	76
128	105
180	157
65	71
226	41
76	175
65	93
226	254
17	85
34	131
118	233
106	31
40	177
174	96
200	223
183	137
85	7
252	88
124	142
232	140
108	64
33	153
78	38
191	233
37	8
26	69
102	97
45	207
133	222
208	129
224	219
122	255
117	223
142	230
123	144
23	213
166	107
226	133
156	164
255	67
75	50
131	69
8	56
195	122
9	228
5	73
108	68
27	122
219	80
159	236
167	182
90	136
142	213
134	127
81	23
39	132
23	203
156	128
16	182
45	2
159	143
84	131
63	101
6	227
139	223
228	131
37	96
36	9
196	196
76	103
40	177
17	2
49	107
64	220
167	162
227	35
210	173
43	254
230	169
100	113
228	129
118	40
38	41
102	208
17	173
30	167
137	253
42	78
3	2
70	188
46	49
206	211
93	14
74	23
209	242
76	164
35	36
227	207
122	134
177	230
215	236
214	197
210	58
29	240
213	235
51	113
251	93
197	3
148	73
146	225
5	86
89	50
242	245
135	246
86	178
251	144
48	69
45	255
67	160
225	138
8	76
158	110
154	218
145	34
41	100
73	91
225	28
79	47
180	151
120	238
224	194
200	203
138	178
195	184
73	36
115	53
103	155
155	55
157	44
15	5
129	221
112	179
59	107
39	75
110	190
46	118
179	170
113	120
143	240
57	44
18	155
94	20
132	211
244	234
138	203
11	182
204	245
9	161
120	212
17	93
48	217
113	171
41	229
69	219
24	151
205	99
184	41
26	220
10	24
194	54
141	53
154	181
248	61
199	130
51	146
129	119
86	220
199	244
80	207
222	147
5	109
75	144
229	198
100	195
93	203
58	91
226	188
37	131
67	20
138	135
98	146
151	190
63	132
250	34
155	114
133	242
168	163
25	43
120	35
194	16
82	254
223	211
93	193
188	61
205	76
178	241
128	87
177	153
126	255
209	184
93	145
56	78
135	160
183	43
86	64
169	136
153	113
159	122
126	64
54	215
46	36
56	239
137	247
49	107
167	184
197	110
75	173
111	118
183	14
102	185
141	166
61	180
154	68
14	46
175	107
70	61
196	35
149	184
255	94
90	228
159	15
141	101
104	5
56	212
229	185
42	13
70	6
163	176
30	112
212	163
153	207
244	84
9	233
165	169
222	65
87	162
118	245
16	182
122	163
25	236
88	66
76	68
81	6
106	116
172	136
50	158
53	75
227	12
17	255
158	242
200	30
84	2
178	93
197	157
88	114
81	61
234	136
76	59
94	82
10	79
171	223
173	129
124	30
101	249
82	174
40	232
186	106
116	152
142	55
112	105
247	26
58	48
146	157
191	44
252	95
235	59
117	182
104	170
56	54
220	205
68	172
159	233
198	35
66	230
78	76
80	16
5	50
50	61
157	232
190	195
81	187
171	252
125	249
174	28
183	243
106	227
6	131
81	80
57	132
90	53
19	116
133	212
29	248
184	90
222	34
248	128
222	20
27	204
196	88
205	15
78	9
91	98
249	35
52	212
55	208
78	70
254	112
132	132
92	13
150	193
134	202
59	18
7	43
20	94
255	169
114	106
147	248
79	99
187	142
7	218
190	37
235	165
13	172
152	159
126	148
206	174
62	214
131	32
154	22
250	37
4	50
181	179
81	185
57	9
197	158
222	178
31	228
102	66
204	52
206	126
229	98
49	110
186	202
202	26
230	152
43	156
191	246
34	160
177	200
247	90
221	200
198	34
224	211
196	56
198	111
97	22
194	232
208	74
160	23
241	151
188	74
214	252
255	130
84	104
118	1
205	26
21	185
162	98
251	86
246	76
193	100
219	103
174	84
1	210
125	76
244	180
7	251
50	126
190	239
204	25
119	100
253	115
148	198
88	229
115	239
171	234
38	139
6	113
54	15
43	209
164	114
86	233
89	63
149	125
143	196
169	143
242	30
227	156
53	40
49	38
82	108
188	166
189	128
169	7
58	81
238	101
147	208
229	87
161	177
114	71
129	15
245	115
164	124
12	80
86	167
150	208
49	210
242	55
59	173
51	201
95	231
153	89
110	78
89	127
60	164
109	177
196	46
44	132
93	41
84	160
92	67
77	47
111	161
247	106
120	67
246	222
92	161
60	7
183	99
182	234
40	172
194	1
140	74
83	190
141	132
157	181
153	195
203	114
195	109
248	235
241	236
232	85
177	223
88	245
9	226
185	209
113	121
197	136
157	70
45	146
211	18
154	129
188	106
75	95
5	63
13	143
47	68
176	8
222	198
80	234
60	110
123	73
125	4
15	58
156	225
49	204
207	170
146	131
177	235
182	61
221	13
107	203
255	95
235	88
210	126
179	165
187	86
128	252
165	57
187	65
87	35
75	85
170	16
237	210
36	147
206	211
73	21
43	164
144	194
250	21
233	36
47	251
38	123
140	243
211	118
80	39
37	46
239	218
81	77
76	199
108	111
133	159
184	206
113	195
45	238
91	109
126	134
49	208
114	67
195	147
31	133
38	140
67	22
85	188
67	158
129	8
151	181
89	162
215	249
139	208
52	135
113	24
154	117
106	76
71	3
253	253
138	141
32	221
82	35
190	21
182	172
98	88
229	44
71	58
122	5
85	25
35	58
152	196
25	240
62	82
114	138
67	151
20	222
154	108
53	197
97	126
109	219
221	214
160	209
253	3
34	107
180	72
250	34
125	102
240	108
174	41
4	239
172	79
45	201
254	71
95	219
228	150
24	202
80	102
237	11
191	34
22	46
57	217
84	197
1	252
119	71
236	184
48	76
97	148
222	253
144	119
168	146
158	236
253	255
127	107
253	247
110	2
5	132
36	193
21	122
252	229
120	140
61	18
183	119
201	88
114	177
82	195
113	116
8	158
142	217
37	240
36	64
102	144
111	53
183	62
61	28
78	175
168	189
221	195
47	212
65	28
164	218
82	184
154	191
26	193
127	236
70	252
152	192
46	116
150	101
126	248
119	62
165	231
187	144
152	147
213	100
250	187
161	134
126	66
210	171
79	154
252	169
151	217
186	37
213	56
175	36
54	225
10	168
200	195
175	251
45	190
171	60
239	54
116	180
133	122
210	108
10	156
41	180
24	167
156	157
117	163
77	61
221	220
121	34
222	186
94	37
125	212
137	183
185	83
206	34
171	72
4	13
231	140
129	112
101	87
22	59
68	15
234	66
210	10
21	166
145	217
116	53
139	70
141	216
160	85
24	66
172	80
218	166
86	103
139	24
57	161
106	203
97	6
200	90
233	113
135	225
150	101
5	66
3	186
142	47
167	126
42	218
156	107
52	218
140	4
110	96
126	211
132	210
147	180
6	148
153	137
251	87
192	157
117	254
170	235
107	73
7	163
162	209
79	9
233	250
193	75
79	113
229	140
167	192
83	179
193	48
238	178
248	73
127	247
197	217
22	182
214	133
242	183
255	179
124	223
229	114
182	31
212	40
28	209
254	9
7	175
124	26
162	186
92	18
91	151
135	57
172	18
49	56
107	198
119	178
150	238
18	136
6	113
157	36
195	18
4	111
139	226
6	200
190	56
26	138
245	163
6	30
26	55
187	115
213	145
232	208
151	23
253	105
29	229
223	212
168	117
175	139
158	44
22	139
234	168
123	37
186	76
202	179
238	253
42	84
136	98
235	240
100	128
210	5
196	4
111	133
255	17
211	76
186	44
191	218
165	165
116	145
233	239
130	164
128	215
39	49
133	221
32	150
41	53
176	152
2	250
17	224
111	21
77	116
177	191
19	208
79	163
16	237
217	199
84	214
211	56
209	20
11	242
164	2
249	207
184	238
232	228
120	154
44	157
174	235
247	84
222	205
59	139
221	197
72	107
247	175
52	218
199	5
35	232
242	130
190	222
75	252
164	153
149	1
159	235
173	202
134	116
204	210
14	212
151	222
38	69
137	208
98	221
187	245
59	26
130	235
